hash,question,what
9dad36d7d3c60125c4527ebea30e99ab,乳腺纤维瘤术后,2
819c8db84469a732f115e542d9bafcf4,为什么会得乳腺癌这种病？,3
1e322cf01e6e0fe2ea75a1fb4fc42b3d,中医治疗胃淋巴瘤怎么办呢,2
e6d3f7a3ef34f7b4448c6b66c8ea2e52,ct扫描鼻咽部正常就不是鼻咽癌吗,1
44b20c3dece7f187045199329578f99b,2002年北京首钢医院病理报告:左前臂准实性皮肤纤维肉瘤...,2
91eaa2d3c236cc17fbdb38ed414d8004,乳腺癌手术后要注意什么,2
033fb65c0ac55d03557dbcf48907a226,乳腺纤维瘤,3
96e2ccadc10ea845bb12f0a1b96a5053,05年眼底基底细胞癌切除术近期下颌出现3个淋巴结肿大无...,2
5603a6365bf497116cd523d3a2b11faa,中年人得了肝癌还能活多久？,4
9686ec07f09557b9e095d16c556bc030,中药治疗肺癌效果好吗,2
36d1ba17c53aebc7ccdef71cea5a4772,《纵隔》非霍奇金T细胞淋巴母细胞淋巴瘤,3
579c2331e79ad49c690cd8b04e2531fd,cA125值3300，会是卵巢囊腺癌吗,1
0a4f60636f25193ebbe80270640aa980,乳腺癌骨转移的症状有哪些,3
338f0573a945694a0cc9d7d6b8886872,乳房内长结节怎么回事,3
ce4a61bc1cb7550f76e5bdd11afa3f83,为什么白血病大多是小孩得，怎么预防,2
4c6c298af8aec8eda39c2311338eb9c5,3岁患恶性神经母细胞瘤，己做手术一个月，后续如何治疗,2
c0910e5ec034ff7008011dcd11283580,一般脑膜瘤的术后症状什么样,3
8922e1618e6e798cdcddec3f681a7602,乳腺癌三期放化疗时间及治愈率,3
378185a084f2c9ec47d2e9c0b3895ffc,乳腺癌术后必须要吃药吗？,2
7116e2a1738106c455d58a1579e7c0f2,中医治疗肺癌的偏方？肺癌晚期还能治愈吗？,2
b9fe2e11e4d3530c785753f174e1fb4c,“右侧顶叶脑膜瘤钙化”是什么问题,3
b484e95679e1d1ce5972847ca594bfd8,“右额叶”分化不良少突胶质细胞瘤（WHOIII)，术后恢复.,2
da9c3395510be8d46b54db829817515a,65岁老年人中晚期非小细胞癌如何治疗,2
10e4a1d18dea0f08ececce6d418b20d8,上海哪家医院治疗肺癌好？,3
b15099140c01667ce4206bd29ba6a0ef,乳腺纤维瘤手术后后背疼是怎么回事,3
acac1b66b836144a53fe1a2b215e9ccc,下嘴唇长了圆细胞恶性肿瘤恶性黑色素瘤，肿瘤大小20mm*10mm大，医生建议手术切除下嘴唇怎么办。,2
eee5b38d2ed8334e4080a1e417dd9d62,5岁颈部淋巴管瘤,1
4a4e5df2f50577b25be9f8212238c3a9,乳腺癌有一淋巴转移问需化疗吗？,1
497a59b4d90c4bd74138ed269e8761b6,乳腺癌术后胳膊肿大如何治疗,2
bdb54ade6c2c6d36fe95354010e95e4d,乳腺癌的治疗方法有哪些。,2
5476cb4b1898e1f4b05083387728020d,《横纹肌肉瘤的治疗方法有哪些》这篇是谁写,6
d00870ff6988fce89dd02edecec93997,严重胃癌是不是医不好了....,1
0c600432f86372ecdf65d00c744709b2,76岁，如何治疗前列腺癌初期患者,2
f7cd2f50182ed0d3df6bb349e0a28d4d,乳腺癌有什么症状,3
c591de3368e981cf96d367d0c41ca30c,乳房纤维腺瘤术后有伤疤吗,2
895244b5593bf94da507e0bf5be5b8d2,三叉神经痛右侧脑内脂肪瘤CT检查,1
78ed653db1cfd92b0a1b6523e786019f,4年期间纵隔血管淋巴管瘤多次复发...,2
3f3edc460b62bee816032900927b1521,中山大学肿瘤医院好吗,3
55b4a5bea8e9db19c6d084e490424277,5月24日切除甲状腺乳头状癌，并转移淋巴，请问,1
0be7f7bf51c1d5e9b9cdd905d7ce7f6e,乳房内乳头状瘤症状及影响,3
d8955accbffad56459e764607711d5ad,11个月大小孩得横纹肌肉瘤治愈率有多少？,3
1f2e0d69493f81cec715b6eb1d636786,中医能治脑膜瘤吗？希望得到帮助,2
1af0808ee7e8c0c3a06375f154c6e989,“一应王氏消癌膏”治疗膀胱癌效果咋样啊？有谁用过啊？,2
73bc3393bde0518630931a445a066469,乳腺癌化疗期间应吃什么?,2
3d32ba9e5bd44045981b0ebe05f8bac5,之前查出生理性囊腺瘤最近两个月每个月都,2
65d6256128573c3f51587be690f9adea,为什么肝癌实施介入疗法会引发肝破裂？,3
889b93b21066f0457b6a8dfc4017b7e2,“病从口入”这句话，用于癌症合适吗？,3
261f70b97c599edac116e15336ea2906,乳癌患者可以过性生活吗,1
3d90abfa7263b901dace78832b6c2317,{右肺上叶}小块中分化腺癌,3
5f0cf2c2e4fe930e136441f2270829c5,乳腺癌化疗方案有哪些,2
13901bde6552bf7060bc36c155143db6,不治，鼻咽癌晚期能活多久，病人不知病情,4
7bdd1422e820654e39b3dc50ab774e37,乳腺癌病理报告单,1
d085ea11e5a2b3c9e16770e5d1a81b75,乳腺癌患者月经期能不能做手术...,2
1a4aa99db6bf41d195547cca1bba1e60,乳腺癌手术、化疗后如何后续治疗？,2
5ccd8a7e0e8300bddec35571178a2d60,58岁老人得乳腺癌可以手术吗,1
24f5848790f5b0d2d6efd9de962d17da,乳腺癌化疗吃什么好?,2
b4ce486ab66d5bbf6d69a7f9011992b4,乳腺癌手术、化疗后，蜂胶能吃吗？,2
38fc3e4e4257dbeeac549ca735673ff2,下消化系统肿瘤,3
eb6c6ed71764aebe3338971291019b73,[急求]脑肿瘤及其并发症:悬赏100分,3
98450f99e2fc7d86168fe92ffafa9d04,T淋巴细胞病毒怎样检测,1
527b2fca6ebe914f07c24f57313adca8,乳腺癌肝转移生存期,3
ed5a1c153d2d64985344ad5440ac72d0,HPV感染，去医院检查时宫颈癌变CIN1,1
08119cbc129ef61b7d064998558c3cb1,乳腺癌ER(3+)PR(-)HER2(2+)P53(-),1
9d231b7e2483257184df1923944493a1,上海治疗食道癌哪家好?上海治疗食道癌哪家好呢?,3
35824b41aa3da70ad208c29f6baf797f,不手术能治疗血管瘤吗？,1
3fa2b1172245e50a82a1ba60d9e29f69,中子刀对于阴道癌有哪些作用？,3
656a981f9141940005d6921613896536,乳腺纤维瘤一定要做手术治疗吗？,1
9216af87e0bad6165575e1c8bc72b081,一般脑瘤会是什么症状呢？,3
62a734ce3859dce72b93f1d1e448ed1e,不幸患上了宫颈癌能治好吗？,1
3957fffd923cff6015f9898b5109d6a3,乳腺癌还能治好吗要用什么方法治疗？,2
8e3f5a5f40f3e5583b4a18db272b575f,乳腺癌中晚期治疗的费用是多少?,5
f12366290b264ee625035ef3bb99570c,为什么我皮肤上，在鼻梁和眼睛旁长脂肪瘤，除了开刀，还能让它慢慢变小的吗,2
9b8a6e9fe760d8ab5c4c8922410b93a9,三个月前查出卵巢囊肿输液治疗好了，前天做人流发现又,2
1de15ae4dfef66669d2abbf4e9564276,中期肺癌的最佳治疗方法有哪些呢,2
044606c0f6719d4d0b39d6b5f7a0e19c,70老人切除肝瘤后出现腰痛现象..,2
ace6f93b699e5e3fdb3c38089fec3559,乳腺增生与乳腺癌都是些什么症状..,3
7bd7a94d7b3c5ce18e09bb0f8c13f06b,2014我母亲做了胆囊切除手术，确诊是胆囊癌，事后医院没有做出任何方案治疗，也没嘱咐注意事项，,2
beeadc343a9e42261b4f41682969a477,乳腺纤维瘤做微创手术多少钱？,5
0bd1956797f3c0d0613d9cdbae58c063,为什么未婚者也会患畸胎瘤？,2
3660e1b60ea1285252566543b1624b27,乳腺癌KI67+50%代表什么,3
166bf1f7a95853be975590c249daa08b,中脑导水管处肿瘤，伽马刀和开颅手术哪种好,2
63f48b40beaaf17deaeb386166b2b537,60岁查出附件畸胎瘤(病三年，医生未判断良恶性)，能否手术?,1
02a0447015b1e3b36d46986da0c8ed16,中晚期脑癌到哪家治疗比较好呢,3
e3b3aab27c6e6fd33aa822db0385581a,B超引导下穿刺抽取乳腺囊肿的手..,2
855761d280ee0cd43fb0ddf92bce4b7b,两边颌下淋巴结肿大，会不会是什么肿瘤呀？,1
8e70f08932763e8a87c2168972760a8e,为什么得癌症的人很瘦,3
0da1deadf439d0c0fa8ef6056c6329ea,乳房纤维腺瘤做传统的切除需要拆,2
79a8c30e18f26aed26b4beb37bebd520,乳腺癌患者是否需要吃药,2
ee6bc329504d166219de0172688a216b,乳腺纤维瘤手术后可以喝牛奶豆制品吗,2
5eef81d3bc939edbff9d270d8a7c6f11,乳腺纤维腺瘤，乳腺增生】熬夜工作有关系吗?可以继续这样的生活规律吗?,3
360a65b062d7765aa69a8a668cd2921e,88岁老人膀胱癌如何治疗,2
9df11746d2f2d664dabfd0146d9edbd3,中分化宫颈鳞癌1B期，已做手术，怎么治疗会复发吗？,2
b2760c23d9cac43c6c2525c70f7797d8,乳腺纤维腺瘤怎么治疗好,2
c721405c09e320ed2d3d5900b5cc7ca2,12月份上医院看病说是淋巴结开了药吃完也,2
d731ee1d709d634aca3524a8506f0cb3,Unituxin(dinutuximab)用于高风险神经母细胞瘤患儿，怎么买这药,2
954d1127244adf409757325b77e6852d,中晚期肺癌怎没治疗,2
e485c0668bc031212766cb1e1f25a39d,乳腺癌会不会遗传给下一代？,2
dc2a37c80c071786e42443d1d5a09fa0,中期子宫癌切除后还会复发吗,2
33f55b0c0578f0d916cea97dcff03a70,乳腺囊肿/囊性增生/囊性结节，宫颈炎,3
adc93e0a93632d55dbf08dc2e704cee9,乳房中长纤维瘤怎么办？,2
59460ab163070ed4649e41ea0202631f,中心性软骨肉瘤可以吃什么食物调节？,2
4344f99b7a7a8d97919f59e896259609,下列哪一项指标可作为卵巢癌转移的指标,3
17ff1b6274bb51804320520a63b3a8d7,(肠系膜)多发性高分化脂肪肉瘤会不会转移？,2
97e79469d55e33554b39f481378b47fb,乳腺纤维瘤切除手术后伤口发炎,2
ee06e8a1182c8e47d6683afbb0823777,20岁会得脑癌吗，头晕，恶心，请专家前来会诊~,1
504aacea8662ba1e9f4f64875db72f14,32周胎儿多发横纹肌瘤,2
d7f00ef421433f21baa369f3875c11f4,乳腺癌女性患者能活多久,4
dca79e17dcfa951700da2a757c7e1246,丛状神经纤维瘤神经纤维瘤怎么能治疗好？,2
80eba96cab2a1d42c0d33a84d5326133,乳腺纤维腺瘤可以喝羊奶吗,2
e13ff7046507dcb1df4a8c1681dea33a,乳房胀痛是乳腺癌的征兆吗？,3
9e28f65c386d247342c48185a878c9fd,乳腺癌患者平时注意哪些事项呢？,2
180c2349f6253a2a7792eb979481898d,乳腺癌术后一年半左右,2
fcafb3b49f428da83fa8b26dbfa4b42d,60岁男性，乙状结肠直肠癌发展期，何时手术？【乙状结肠直肠癌】,3
d5f15bf6f4dbd3ced1bd0ce3ae3ba646,乳腺癌A期是什么意思,3
8be40ff7d46521d68f3cd10d1d2532b4,乳腺癌靶向治疗费用是多少？,5
5733544711f9278f4af9bf6df5ab7774,乳腺纤维腺瘤一定要开刀吗,1
d0e33bbd1d7045a2a3b628ee51e3d831,70岁，男，检查出梭形肺癌肉肿瘤，该如何,2
d52a587352e111396b0112097737843c,乳腺癌两年后生物治疗,2
f20b8cec48218c3a3929c9fbab237fdd,乳腺囊肿或纤维瘤能服用琪宁黄体酮胶丸吗？,2
325984106ff420ce19903af5da6d3197,13岁那孩子会的皮肤癌吗？,1
b74c2c4bfc4f8152b2aa2a8fdb03e361,14年九月发现确诊为神经母细胞瘤后来手术化疗了四个疗程结疗后各项指标正常应该说在第三次化疗...,1
489e4e78ad3db255f20209e96cdc7cab,乳腺癌是怎样造成的啊？,3
1731916c17940e1cfb16fc00685cad23,乳腺癌手术后吃醋酸甲羟孕酮分散片后出现月经,1
0f9c993fca886f0cdb6018be76615b35,2014年骶骨神经鞘瘤肿瘤新治疗方法,2
2fa16ce0dd50047f164b32e28d95e2ee,乳腺纤维瘤可以母乳喂养吗,2
2e83f49b5242a5ea48c996b4de1bd285,乳房纤维瘤会复发吗？怎么避免再次复发,2
f3724ab330226fd250aea322612231c0,乳腺纤维腺瘤如何治疗,2
67f64fb63bab7e270e4c95e4e92f78e8,为什么环境与癌病有关系,3
603a5b2cc5444ed7864b2c849cd6df47,中分化宫颈鳞癌,3
93302fa7f5aeaf3858078ed1aa5f33f5,上海治疗肾肿瘤较好的医院,3
fdebd3855c092bdaa8654bfac92e801b,中医三联平衡疗法治疗大肠癌效果怎么样,2
fa7424e682c7f7684730542f3d1eab61,78岁老人肺癌早期能否进行肺切除术,1
1a838eb4401229cd1a86422219b784af,为什么长软骨瘤,3
565b29674e91db430722473b12d9ffef,乳腺纤维瘤怎么办？,2
60f43228e68e4529541dcb552f27dcbd,59岁男脑膜瘤积水头痛头晕手胳膊麻涨有药可治吗【脑膜瘤脑积水】,1
c787ea2996a69e22f0a6b1a09462c42e,5%氟尿嘧啶软膏对鳞状细胞癌（角化棘皮瘤...,3
ecdd8cc3bc7aaf72de991cd680b119cb,乳腺癌术后3年半复查左颈淋巴结,2
c88c1d627ee782231c97ba5d7f8912c5,一个月前爷爷被确诊为胰腺癌肝转移，全身发黄，小,2
3b8f19f64b7c7602766df41da1f29dba,乳腺增生伴瘤化的人可以喝豆浆吗,2
0524a9f90939a3a56890bfac307368dc,B超（1导管内乳头状瘤？纤维腺瘤？）是否必须手术？,1
818b9d34f3d225b8fb399f985ec6f3a2,乳腺纤维瘤严重吗,1
00a0408dddca1fc81d6fcff536af022d,乳腺癌放化疗费用是多少啊？,5
999bd958412db7852630866ad44483f3,2.2厘米的子宫肌瘤需要做手术..,1
5c26c140039701a5659d6d9b5964fa22,9岁小男孩患了梭型横纹肌肉瘤,2
eeae5d7debf376bf1bbc1dcc0f4518b7,下颚处有疼痛感，可能是淋巴结肿大,1
d6bfc335ba49f26218190be9f9cfa36d,T细胞非霍奇金淋巴瘤...,3
5fd344fc57cd2b567c847dcf0e029061,乳腺癌化疗会有哪些副作用,3
0b1ffbbcb104ab0d0cc3aeae272522c0,乳房疼痛，内还有疙瘩是不是癌？,1
bf09616da18a13bfc7996ff18c1caa01,一岁半的脑瘤患者，该如何治疗好？一个1周岁半的小孩，...,2
d8003edbd58fcf27c679c94146fbcef3,乳腺癌中期治愈率,3
933f20ff585438fcb87d5d23f6e9f516,乳腺纤维瘤手术28天后能拔智齿吗,2
240e07eef6d13452bffce19c7f840f59,26岁子宫肌瘤，较小，治疗方法,2
bece83a752475ff590a04cecb0b73a3a,乳腺癌病人是否可以吃海参,2
39fbeaf8e3efb4a10d758e5047af73a8,乳腺癌有哪些治疗方法呢？,2
305c01401886526532dfac49035d5441,一岁内的幼儿脚踝淋巴管瘤的最好的治疗方法,2
5b3919c2992195572196697d131a51eb,一周岁的儿童右脑有先天性的囊肿，该怎么办,2
40391f388f4605791e8aa2bbe93a0463,乳腺癌如何提前预防发生呢？,2
c5df20dc0e42becf6d2668fae929d1ff,28周胎儿肺囊腺瘤，如何治疗?,2
3ea5b5a38c4aea58360b331cb9d82c87,7岁背部长淋巴管瘤可以手术吗,1
499ff7ff8447c42cef0aad52566d4c38,乳腺癌复发的几率,3
33a122cfb37e16b8e7487f7be937c3e4,三叉神经鞘瘤的临床表现是什么?,3
500af5ecae029810b92944d7bdf40a4f,乳腺导管乳头状瘤需要进一步确诊吗？,1
2e71775f2d04989bfe137daf888499fd,9岁那年在长春诊断为脑囊肿继发性癫痫，,2
a19943fd212c59b335e9328ee4bd1b73,6岁女孩，神经母细胞瘤想找王华庆医生治疗,2
d2d92d18f9964b008fe55354bfffa8e0,乳腺癌检查穿刺可以做吗？有哪些坏处？,2
e03d0558cf2520d98d060beca100ca05,乳房纤维增生性囊肿是乳腺癌的早期症状吗,3
0704920548aa2b7a99743c33e0ee03d0,中医治疗胰腺癌成功案例,3
49e7bccac05d7d6d07291845a98d9b6c,为什么得了枕大池囊肿的部位会经常痛？应该,3
1efc5b4f4cb981bd2af28e952a86f151,为什么说多次人流后的人容易患宫颈癌？,3
725b1489b2d46cb026a40940d3c8f72d,75岁老人开胸手术切除甲状腺瘤风险到底有多大?,3
be1627545eb43504f87972c00e5f3e6e,乳腺癌的症状有哪些呢？,3
39e7b369940b823ac2ea0894221f99dc,乳腺癌放疗期间应该注意的问题是什么？,2
8a62a68a50a89797fdb165ff185b9348,中药肿瘤股票,3
013b7f58d900662ea7001b8d8697076b,乳腺癌是不是有转移的迹象,1
436b7bc9fd8044d7f66d69882ac895ef,“子宫颈”鳞状细胞癌2级，请问怎么治疗。,2
fb65cef6d93cc0844f837aced17b061b,乳腺癌的病因是什么？怎样预防？,2
5a28a6c6cb6e11f3370be27a9b3a73a8,一年前确诊非霍奇金淋巴瘤，还能活多久,4
514aade8c73a66010be28f2ec790fd6b,乳腺癌手术已经3年了，可以做足疗么,1
27adabd97553faee0933e365c237df14,乳腺癌要注意些什么好？,2
17b50f79e65e4e1fcd1374724ffef13d,一个月来月经不干净，B超检查子宫无瘤，人,1
470998a1157b1e1c57889e0d8523646a,为什么会得肺癌？,3
34a10791185fbb55c341263dabcdbaf8,上段食道癌什么治疗措施合适？,2
9933f04fc82b0201e9ce7e18da1bb1ef,乳头血性溢液，导管内乳头状瘤,3
8a78e0d862b88402b800b496843c5252,乳腺癌主要病因是什么,3
b1a29d235933c99e8419da0f9a5b9f1d,乳腺癌手术快五年了，能用面膜吗,1
a1040381e78df5735de1423adb9da26c,乳腺癌手术后应该注意什么？,2
204ec5c044245a30ba84bca9d51507df,乳腺癌化疗后小腹疼,2
66f89e1447d41242ca460ce24f353162,乳腺癌是怎么引起的该如预防,3
8a82412b63269d0d16579514de36887d,乳腺癌淋巴癌转移该怎么办,2
e1d2897323678e828cc4300d8f9f9ab1,中医治疗肝癌好吗,2
09390ad6592b8f39f39a21b54cec5833,专家您好：肾癌病人手术后痛风反复发作吃什么药较,2
ebd8a14bba13841253bb8dbc337f5141,丘脑上长肿瘤可以手术吗..,1
7232cc5de949aa095899425205b7964f,乳腺癌疾病的发病因素都是什么？,3
3271149028ef13d40c5adaa2fea2900b,乳腺癌的前期症状是什么,3
23f5637da361378e4720a6450b0e1adb,~腰椎脂肪瘤,3
1a149113c8feeab9f0c653625f9630f0,38岁，左乳小管内乳头状瘤术后两年复发，有血性液体,2
1694fa0993d85b2e2ea4ba93c18ffd06,乳腺癌术后应怎样预防并发症？,2
883ecad9e71fa3dadd60d2093f9df305,71岁老人得了甲状腺腺瘤需要做手术吗,2
ed3ef85c83e0dd710be3c5fbff60938c,乳腺癌右侧手术后要放疗化疗有什么后遗症状,3
4f7a94468b050b724f41566bc5a3ef57,乳腺癌的症状及怎么预防？,2
53d54feeaa5eedd5f46b21e91180b317,乳头疼痛是不是乳腺癌的症状,1
5a943891aafd1bc0a47101c6fd0edbc8,1.14乘0.57纤维腺瘤大吗,1
44d5d1647a93670d85db24abb2da2d3f,乳腺癌骨转移疼痛难忍.询问除吗啡外的其它止痛良方,2
6b1e782ef581b8abde68d3d3b2999596,74岁有高血压糖尿病患有卵巢囊肿治疗方法,2
258aac1cca3abb4227f3241a4a00616a,七十多岁老人患肺癌能活多久？,4
fe6fe40ea4fa5251f42f27566ffd175d,b3纵膈肿瘤属于什么性质的呢？,3
a82e26ba474216ebf188d89989837da5,89岁的老人患了脑膜瘤，可以做手术吗？89岁高龄的姥姥...,1
f5f5b83475e1819b8baee0f440d5a29b,乳腺癌术后化疗第二疗程结束宜吃哪些水果,2
a14c98efe7ff29e0c9298bb0cc606159,2013年做过脑瘤手术，现在不能走路，听,2
c05201a7ee6903e98f43b17825b13e05,上海治疗血管瘤最好的医院是哪里..,3
b8ee7e5a363b35487d8f9aa5ff3e8141,外阴癌手术后复发正在做二次化疗但灶溃烂怎莫办,2
f43dab2d79f9358627fc170316c99f4a,大家帮我分析一下臀部的是不是脂肪瘤,1
b63df61cecfd401083fc01e01491dc0b,发现胃癌早期症状应该如何采取治疗？,2
8ca70464690bfac23d1e64d287543ff4,如何确认早期肝癌,1
be19842ad67bcbc9a97eaee26fafcc09,右侧精原细胞瘤1期15天前已切除，还需要放化疗吗,1
6c8185a70bf174882e7eeefd9e66f099,可以帮我看下这是什么类型的血管瘤么？有什么办法医治,2
13fb1bed9bd7087df009a9d6003d327c,双侧颈部淋巴结肿大，怎么回事？,1
ddbe7079678f47b5a78176e512d16058,哈尔滨哪里可以治疗大肠癌？,3
9a5b0153fce5e910d58bc6c43af7e2d7,在不知道怀孕的情况下做了粉瘤切除手术,2
93fa560bc69be3b13e3da03ea54b4931,右面隆突性皮肤纤维肉瘤,3
ec7a069c44469e26d809d620b83908f6,大肠癌晚期患者饮食注意什么,2
a0b3ece203ba9ec14c6af01d512debd8,右胫骨慢性骨髓炎，鳞状上皮假上皮瘤样增生,2
17be6e9d72c34de403fa4ad471dec656,卵巢癌的病因是什么呢？,3
a18dd41e6af61b9be08c1823bdd31ddc,右上眼睑得了小细胞癌，应采取什么方法治疗,2
d6f2a707479d8890173ce9fb85e9d0db,多发性骨髓瘤伴肺血栓有积液,2
8865cf4747b27bc2bf81f854868bdae0,声带的乳头状瘤高分化磷癌怎么治疗?,2
d7468fd0c2c57221433804a54ac658ab,多形性腺瘤局灶呈浸润性生长怎么治疗,2
56e8adeb13bd756937cc984e43234ee9,咨询食道癌里症状胸骨后疼痛是..,3
137a6189eeed53e917afcd4308b3b231,四川脑癌脑癌成都脑癌,3
8fb36918aeda8e3cf088ab7e27af6814,女孩右腿股骨上端内生软骨瘤,2
4a00ae01b1a8b83a43d810a4e7cb8296,大肠癌化疗期间食补,2
0a59f073720abaf668beec900aeed051,喉癌早期，而且做了手术,2
5748fce730868057fb0f5b7ecf28ed42,后脑中下部位长了骨瘤！,2
9826805f34ffb7ad8419e490afa12b03,双侧视神经胶质瘤术后康复问题,2
ec850b7c6844c75f7f281969f9571eff,听说做食道癌手术时,2
20feacc58f0ec7f95d95665e5f3adc44,右侧上颌窦囊肿严重吗？需手术吗？,1
7cebb3df5ae22d5b362c1ff7ca2c36f9,女性宫颈癌的症状有什么呢??,3
5e21cb09ac1706d052951c310c9f3c85,大肠癌的疾病还有什么鉴别手段,2
766940534bedc19ac2670da10178d363,如果你和你的女朋友还有一个月就要结婚了结婚证也拿了，但她突然得了软骨肉瘤(恶性的)，请问你们会怎么,2
4ddab3e6ec4b0bb867e47fae8b788908,多发性子宫肌瘤是什么？,3
67fa6ed50825eeadebca47081961cd49,大腿上有一个脂肪瘤,2
7c220f9345460be3bf5dbffaff8ccc3d,喉癌转移淋巴放疗一年后照射部位溃烂流血是怎么了,2
3345b38e33dc18f413fe2db7030142a9,咨询胎儿肺囊腺瘤出生后的治疗,2
27ce0e2fe0ad78723307d6bf0e533176,女、31岁、子宫颈低分化鳞状细胞癌需怎样治疗，治疗后能活多久，需要多少钱，,5
6183a214276dc153068f73fcef0f49cf,原发性肝癌第3期有什么药物治疗好,2
7ff7ef131c1b6028e81a09de7fa3f1c9,基底样鳞状细胞癌伴坏死,2
b606ead6989a67a105e9b9dd75bb8da6,因大肠癌做了手术，现在到了后期，想知道如何保养？,2
d3dfe4462674e7e4ff26a2345221608f,去年11月份左侧扁桃体鳞癌才知,2
677f4382ca13b95e1e5dd36a0db6fba4,头颈部肿瘤治疗,2
4496f8294f91bfa8686df3d44399fbcd,女42岁胆结石1CM无症状不做手术会癌变吗,1
5b95edf75f2bc9b73f0daae55560a607,嘴唇上的血管瘤好治疗吗,2
b8e76d02e321cc314ba03cb178dce32b,国内治疗淋巴管瘤最好最好的医院是哪里？,3
17a7228b8958556af75aeea81ae84d5b,咽部乳头状瘤,3
881093c629e96f5813d724eee5eeaa3d,如何确诊鼻咽癌？,1
201e882f3da002432b8f5425471799f0,含有2个胚层以上成分的肿瘤是,1
0c9991c4791ab6aeabbd7188e8a416cd,咨询标题:髓母细胞瘤是恶性肿瘤吗?这种病会不会家族遗传啊,1
eae155b8b04e7a320ac30720d4f1bf1a,多发性神经纤维瘤怎么办,2
1c69414ac786fdd76a503ab4974428fc,右胸肿瘤20余年，有可能为恶性吗？,1
aed50b15055e3039d9215397b0b5c5a5,如何防止颅咽管瘤复发,2
d9208fb477fd97dba13cb16a980cc693,反射疗法可以治疗子宫肌瘤吗,2
58fd6b4fcaa25996d979d0468f7734d8,右肺下基段淋巴细胞癌已手术，胸腔有积水，请问后续如...,2
a034918afc76573d562883b73da6b6d4,右颈部淋巴结肿大一个月,2
a3372a03cdf14b574e5e161ff5dddb1a,头上长了一个肉瘤(肉痣)，会不会发展成恶性肿瘤啊?担心!,1
7dbef86620fd7afbe7c3885a3baa3859,喷门嘴癌，吃不下饭，现在只能吃半碗稀饭,2
33289deaeb4ca304ddedd805cfdee63d,吃哪些食物可以预防癌症？,2
168bf466bcfe22e3aba9530b34bc77cd,基底细胞癌,3
ca21c8ece40818fc6c8f40546f8e6fa9,可以预防前列腺癌的食物有哪些？,2
c5ae75cb5a795241d859ecfbfbaaae58,喷门癌病人能活多久,4
489032570b652c8e1e95416d838b608d,啊！皮肤癌怎么办,2
312a4c8f696d3ce93ebf86baf3d7af39,右肾囊肿4至6厘米，才发现，,2
61350a5eca8fa7bc9fd5e67548aa615f,多发性骨髓瘤,3
eb267c6f3c011cf7db40254a4ddd020a,喉癌晚期已经扩散怎么办,2
11a67359991330a7974762ae46d1852c,哺乳期内左乳长了一个肿瘤，不痛,1
cf3262653bb3fb205febf3885d2ae95a,喉癌术后转移,2
14f3521155cd60d032b769b33328bf7c,吃了快死血癌病人的血，自己嘴里也坏了流血,2
e41aafff67f13f5294015f5d7214d389,大腿后侧神经纤维瘤病，瘤体包裹坐骨神经，沿坐骨神经生长，5次手术一次放疗后均复发【神经纤维瘤病】,2
12f660b29d50a23c9588e2533d3930fc,夜盲与鼻肿瘤有关系吗,3
b3976b0c2aaf7386e3975360d6b6deef,如何预防淋巴癌？,2
6e0558d7e9990477d40747a0653717d6,右卵巢交界性粘液性囊腺瘤,3
09adf208af8cb9773c2257ad622db264,卵巢癌的用药,3
ee39834aaa79200df1c9b4c0e70387bc,大夫您好我的孩子得了肠系膜淋巴结炎,2
a3b9b0d4ab8f22c53466730c5b6acc74,大便不畅.子宫肌瘤想问问咋办,2
b239528acfbe95124f501499dc0289b6,喉癌能不能完全治好？,1
d9483d72eec5583690207d4551692287,喷门癌术后胃壁增厚,1
cd9083caa15d01e030c01d923a2986d0,卵巢肿瘤的疾病分类,3
53fcbefa32d3bc8dcdcc6895e4248a26,如何冶疗软组织透明细胞肉瘤(右跟腱)【肉瘤】,2
4461612472b4ae3ba5a53b03a6f515db,基底细胞癌禁食那些食品,2
57ca5fb8ef9223fd633c4b90a9a8792b,大肠癌手术要用多少钱,5
5eaf76e4f0c69ac4a3666a34a45c1d76,大夫，你好。4年前做的宫颈癌手术，刚刚一,2
9e379ccab93e9d3d9d60c87d28407e9a,受精卵会基因突变那如癌症易感基因会在受精,3
99d5ee99858077e92a73183d6021ebae,卵巢癌相关抗原偏高是又肿瘤吗？,1
7f0fbdda3b28319a52e0f00094360e34,右大腿脂肪肉瘤,3
02cdaa42df77340acb022f6f237cd718,右下颌骨肉瘤的晚期治疗,2
125779bfc552648ceef1b672be9fd0d1,女性乳腺癌手术后应注意什么？,2
9fb4538debe1d5fe0d477b2cc45467f1,如何通过阴超鉴别附件畸胎瘤良性还是恶性,1
7f023682a0429c7ccab28fcec51d872d,去化性软骨肉瘤能用中药控制吗,2
6cd453b27069dde5ae740cdbfb33a36a,大腿长瘤子,3
150d165e52f6f850c16d722e62ea124b,喉癌是什么症状,3
a330571b8537c60ab59a97564533e7f0,女24岁，得了卵巢囊肿还有少量盆腔积液,2
d5df70a8579b8f678b4d43bf4d8acf5f,卵巢癌肉瘤治疗方案有哪些,2
246feaf1eccf5008b0e2c70513a274a9,喉癌是怎样引起的早期症状有哪些,3
0853e26bef3ab3bf5405f40f4ae1afaf,卵巢粘液性囊腺瘤剥除术术后病理显示为小灶性交界性改变【右侧卵巢囊肿】,1
